,receiptId,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
176,5ff873d40a720f0523000644,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 15:01:40.000,2021-01-08 15:01:40.000,2021-01-08 15:01:44.000,2021-01-08 15:01:44.000,2021-01-08 15:01:44.000,750.0,2021-01-08 15:01:44.000,8.0,FINISHED,23.0,5ff873d304929111f6e91096
177,5ff8c3a20a7214adca000005,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 20:42:10.000,2021-01-08 20:42:10.000,2021-01-08 20:43:03.000,2021-01-08 20:43:03.000,2021-01-08 20:43:03.000,600.0,2021-01-08 20:43:03.000,1.0,FINISHED,10.0,5ff8c330b3348b11c9337a04
178,5ff8da550a720f05c5000014,5.0,All-receipts receipt bonus,2021-01-08 22:19:01.000,2021-01-08 22:19:01.000,2021-01-08 22:19:06.000,2021-01-08 22:19:06.000,2021-01-08 22:19:06.000,1005.0,2021-01-08 22:19:06.000,2.0,FINISHED,1.0,5ff8da28b3348b11c9337ac6
179,5ff8da7d0a720f05c500001c,,,2021-01-08 22:19:41.000,2021-01-08 22:19:41.000,,,,,,0.0,FLAGGED,0.0,5ff8da7db3348b11c9337b6a
180,5ffc98b70a720f05c500003d,5.0,All-receipts receipt bonus,2021-01-11 08:28:07.000,2021-01-11 08:28:07.000,2021-01-11 13:28:10.000,2021-01-11 13:28:10.000,2021-01-11 13:28:10.000,5.0,2021-01-11 13:28:10.000,1.0,FINISHED,3.09,5ffc98b604929111f6e923f5
181,5ffcb4d40a7214ad4e000017,,,2021-01-11 20:28:04.000,2021-01-11 20:28:04.000,2021-01-11 20:28:05.000,2021-01-11 20:28:05.000,2021-01-11 20:28:05.000,100.0,2021-01-11 20:28:05.000,1.0,FINISHED,10.0,5ffcb47d04929111f6e9256c
182,5ffc8ffc0a720f05c5000036,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 17:50:52.000,2021-01-11 17:50:52.000,2021-01-11 17:50:52.000,2021-01-11 17:50:52.000,2021-01-11 17:50:52.000,150.0,2021-01-11 17:50:52.000,1.0,FINISHED,20.0,5ffc8ff9b3348b11c9338896
183,5ffc9d8c0a7214adca000049,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 18:48:44.000,2021-01-11 18:48:44.000,,,,750.0,,1.0,FLAGGED,1.0,5ffc9d8cb3348b11c9338927
184,5ffc9da40a7214adca000050,5.0,All-receipts receipt bonus,2021-01-11 18:49:08.000,2021-01-11 18:49:08.000,2021-01-11 18:49:08.000,2021-01-11 18:49:08.000,2021-01-11 18:49:08.000,5.0,2021-01-11 18:49:08.000,5.0,FINISHED,21.0,5ffc9da0b3348b11c9338951
185,5ffc9daa0a7214adca000054,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 18:49:14.000,2021-01-11 18:49:14.000,2021-01-11 18:49:15.000,2021-01-11 18:49:15.000,2021-01-11 18:49:15.000,350.0,2021-01-11 18:49:15.000,1.0,FINISHED,10.0,5ffc9d87b3348b11c9338920
186,5ffc8cc20a720f05c5000026,,,2021-01-11 07:37:06.000,2021-01-11 07:37:06.000,2021-01-11 12:38:01.000,2021-01-11 12:38:01.000,2021-01-11 12:38:01.000,0.0,2021-01-11 12:38:01.000,1.0,FINISHED,3.09,5ffc8cc104929111f6e922a3
187,5ffc9da10a720f05c5000043,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 18:49:05.000,2021-01-11 18:49:05.000,2021-01-11 18:49:05.000,2021-01-11 18:49:05.000,2021-01-11 18:49:05.000,750.0,2021-01-11 18:49:05.000,4.0,FINISHED,21.0,5ffc9da0b3348b11c9338951
188,5ffcb4b90a720f051500000c,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 20:27:37.000,2021-01-11 20:27:37.000,2021-01-11 20:27:38.000,2021-01-11 20:27:38.000,2021-01-11 20:27:38.000,750.0,2021-01-11 20:27:38.000,5.0,FINISHED,22.0,5ffcb4b9b3348b11c9338ae7
189,5ffca2f30a720f05c5000054,5.0,All-receipts receipt bonus,2021-01-11 09:11:47.000,2021-01-11 09:11:47.000,2021-01-11 14:11:50.000,2021-01-11 14:11:50.000,2021-01-11 14:11:50.000,5.0,2021-01-11 14:11:50.000,1.0,FINISHED,3.09,5ffca2f3b3348b11c9338a10
190,5ffcb4900a720f0515000002,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 20:26:56.000,2021-01-11 20:26:56.000,,,,8950.0,,10.0,FLAGGED,290.0,5ffcb47d04929111f6e9256c
191,5ffc8fa40a720f05c5000028,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 17:49:24.000,2021-01-11 17:49:24.000,2021-01-11 17:49:30.000,2021-01-11 17:49:30.000,2021-01-11 17:49:30.000,300.0,2021-01-11 17:49:30.000,2.0,FINISHED,1.0,5ffc8f9704929111f6e922bf
192,5ffc92a20a7214adca000046,5.0,All-receipts receipt bonus,2021-01-11 08:02:10.000,2021-01-11 08:02:10.000,2021-01-11 13:02:19.000,2021-01-11 13:02:19.000,2021-01-11 13:02:19.000,5.0,2021-01-11 13:02:19.000,1.0,FINISHED,3.09,5ffc92a104929111f6e923cb
193,5ffc8fe80a720f05c5000031,5.0,All-receipts receipt bonus,2021-01-11 17:50:32.000,2021-01-11 17:50:32.000,2021-01-11 17:50:33.000,2021-01-11 17:50:33.000,2021-01-11 17:50:33.000,5.0,2021-01-11 17:50:33.000,1.0,FINISHED,1.0,54943462e4b07e684157a532
194,5ffc9da10a7214adca00004d,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 18:49:05.000,2021-01-11 18:49:05.000,2021-01-11 18:49:06.000,2021-01-11 18:49:06.000,2021-01-11 18:49:06.000,500.0,2021-01-11 18:49:06.000,4.0,FINISHED,27.0,5ffc9da0b3348b11c9338951
195,5ffc9dc60a7214adca00005a,,,2021-01-11 18:49:42.000,2021-01-11 18:49:42.000,,,,,,3.0,REJECTED,3.0,5ffc9d87b3348b11c9338920
196,5ffcb48d0a7214ad4e000002,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 20:26:53.000,2021-01-11 20:26:53.000,,,,750.0,,1.0,FLAGGED,1.0,5ffcb48d04929111f6e92594
197,5ffc9da20a7214adca00004e,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 18:49:06.000,2021-01-11 18:49:06.000,2021-01-11 18:49:07.000,2021-01-11 18:49:07.000,2021-01-11 18:49:07.000,300.0,2021-01-11 18:49:07.000,4.0,FINISHED,29.0,5ffc9da0b3348b11c9338951
198,5ffc8fa90a720f05c500002a,5.0,All-receipts receipt bonus,2021-01-11 17:49:29.000,2021-01-11 17:49:29.000,2021-01-11 17:49:30.000,2021-01-11 17:49:30.000,2021-01-11 17:49:30.000,5.0,2021-01-11 17:49:30.000,1.0,FINISHED,2.23,5ffc8f9704929111f6e922bf
199,5ffc9dd00a720f05c5000051,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-11 18:49:52.000,2021-01-11 18:49:52.000,,,,25.0,,1.0,FLAGGED,1.0,5ffc9d87b3348b11c9338920
200,5ffcb4ad0a720f0515000009,5.0,All-receipts receipt bonus,2021-01-11 20:27:25.000,2021-01-11 20:27:25.000,2021-01-11 20:27:30.000,2021-01-11 20:27:30.000,2021-01-11 20:27:30.000,5.0,2021-01-11 20:27:30.000,2.0,FINISHED,1.0,5ffcb47d04929111f6e9256c
201,5ffcb4c10a7214ad4e000014,5.0,All-receipts receipt bonus,2021-01-11 20:27:45.000,2021-01-11 20:27:45.000,2021-01-11 20:27:45.000,2021-01-11 20:27:45.000,2021-01-11 20:27:45.000,5.0,2021-01-11 20:27:45.000,3.0,FINISHED,20.0,5ffcb4bc04929111f6e92608
202,5ffc9d9d0a720f05c5000042,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 18:49:01.000,2021-01-11 18:49:01.000,2021-01-11 18:49:02.000,2021-01-11 18:49:02.000,2021-01-11 18:49:02.000,750.0,2021-01-11 18:49:02.000,2.0,FINISHED,26.0,5ffc9d9d04929111f6e9244f
203,5ffc9d9c0a7214adca00004b,5.0,All-receipts receipt bonus,2021-01-11 18:49:00.000,2021-01-11 18:49:00.000,,,,5.0,,1.0,REJECTED,10.0,5ffc9d9cb3348b11c933893f
204,5ffc8fa10a7214adca00002e,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 17:49:21.000,2021-01-11 17:49:21.000,2021-01-11 17:49:28.000,2021-01-11 17:49:28.000,2021-01-11 17:49:28.000,250.0,2021-01-11 17:49:28.000,2.0,FINISHED,1.0,5ffc8f9704929111f6e922bf
205,5ffcb4c90a7214ad4e000016,,,2021-01-11 20:27:53.000,2021-01-11 20:27:53.000,2021-01-11 20:27:54.000,2021-01-11 20:27:54.000,2021-01-11 20:27:54.000,100.0,2021-01-11 20:27:54.000,1.0,FINISHED,10.0,5ffcb47d04929111f6e9256c
206,5ffc8cb40a720f05c5000025,,,2021-01-11 07:36:52.000,2021-01-11 07:36:52.000,2021-01-11 12:36:56.000,2021-01-11 12:36:56.000,2021-01-11 12:36:56.000,0.0,2021-01-11 12:36:56.000,1.0,FINISHED,3.09,5ffc8cb304929111f6e9229d
207,5ffcb4b80a7214ad4e00000d,5.0,All-receipts receipt bonus,2021-01-11 20:27:36.000,2021-01-11 20:27:36.000,,,,5.0,,1.0,REJECTED,10.0,5ffcb4b8b3348b11c9338ae1
208,5ffcb4a20a720f0515000006,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 20:27:14.000,2021-01-11 20:27:14.000,2021-01-11 20:27:19.000,2021-01-11 20:27:19.000,2021-01-11 20:27:19.000,100.0,2021-01-11 20:27:19.000,2.0,FINISHED,1.0,5ffcb47d04929111f6e9256c
209,5ffc8f990a7214adca00002d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 17:49:13.000,2021-01-11 17:49:13.000,2021-01-11 17:49:18.000,2021-01-11 17:49:18.000,2021-01-11 17:49:18.000,885.0,2021-01-11 17:49:18.000,2.0,FINISHED,2.0,5ffc8f9704929111f6e922bf
210,5ffe1cbe0a7214ad28002843,,,2021-01-12 22:03:42.000,2021-01-12 22:03:42.000,2021-01-12 22:03:42.000,2021-01-12 22:03:42.000,2021-01-12 22:03:42.000,,2021-01-12 22:03:42.000,,PENDING,28.57,59c124bae4b0299e55b0f330
211,5ffce7db0a720f051500236e,,,2021-01-12 00:05:47.000,2021-01-12 00:05:47.000,2021-01-12 00:05:49.000,2021-01-12 00:05:49.000,2021-01-12 00:05:49.000,,2021-01-12 00:05:49.000,,PENDING,28.57,59c124bae4b0299e55b0f330
212,5ffce8570a7214ad4e003e6f,,,2021-01-12 00:07:51.000,2021-01-12 00:07:51.000,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330
213,5ffce8310a7214ad4e003797,,,2021-01-12 00:07:13.000,2021-01-12 00:07:13.000,2021-01-12 00:07:14.000,2021-01-12 00:07:14.000,2021-01-12 00:07:14.000,,2021-01-12 00:07:14.000,,PENDING,28.57,59c124bae4b0299e55b0f330
214,5ffe19d90a7214ad28000e62,,,2021-01-12 21:51:21.000,2021-01-12 21:51:21.000,2021-01-12 21:51:21.000,2021-01-12 21:51:21.000,2021-01-12 21:51:21.000,,2021-01-12 21:51:21.000,,PENDING,28.57,59c124bae4b0299e55b0f330
215,5ffe1d030a720f05ac002c9e,,,2021-01-12 22:04:51.000,2021-01-12 22:04:51.000,2021-01-12 22:04:51.000,2021-01-12 22:04:51.000,2021-01-12 22:04:51.000,,2021-01-12 22:04:51.000,,PENDING,28.57,59c124bae4b0299e55b0f330
216,5ffce8250a7214ad4e0034de,,,2021-01-12 00:07:00.000,2021-01-12 00:07:00.000,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330
217,5ffcefb00a720f0515005e8d,,,2021-01-12 00:39:12.000,2021-01-12 00:39:12.000,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330
218,5ffce76e0a720f0515000b48,,,2021-01-12 00:03:58.000,2021-01-12 00:03:58.000,2021-01-12 00:04:00.000,2021-01-12 00:04:00.000,2021-01-12 00:04:00.000,,2021-01-12 00:04:00.000,,PENDING,28.57,59c124bae4b0299e55b0f330
219,5ffe23560a720f05ac006874,,,2021-01-12 22:31:50.000,2021-01-12 22:31:50.000,2021-01-12 22:31:50.000,2021-01-12 22:31:50.000,2021-01-12 22:31:50.000,,2021-01-12 22:31:50.000,,PENDING,28.57,59c124bae4b0299e55b0f330
220,5ffe22a20a720f05ac0061d7,,,2021-01-12 22:28:50.000,2021-01-12 22:28:50.000,2021-01-12 22:28:50.000,2021-01-12 22:28:50.000,2021-01-12 22:28:50.000,,2021-01-12 22:28:50.000,,PENDING,28.57,59c124bae4b0299e55b0f330
221,5ffe1dc20a7214ad28003180,,,2021-01-12 22:08:02.000,2021-01-12 22:08:02.000,2021-01-12 22:08:03.000,2021-01-12 22:08:03.000,2021-01-12 22:08:03.000,,2021-01-12 22:08:03.000,,PENDING,28.57,59c124bae4b0299e55b0f330
222,5ffce88b0a7214ad4e004b22,,,2021-01-12 00:08:42.000,2021-01-12 00:08:42.000,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330
223,5ffce7a70a720f05150016b0,,,2021-01-12 00:04:55.000,2021-01-12 00:04:55.000,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330
224,5ffe1aa90a7214ad280015e8,,,2021-01-12 21:54:49.000,2021-01-12 21:54:49.000,2021-01-12 21:54:49.000,2021-01-12 21:54:49.000,2021-01-12 21:54:49.000,,2021-01-12 21:54:49.000,,PENDING,28.57,59c124bae4b0299e55b0f330
225,5ffcef5a0a720f0515004f1a,,,2021-01-12 00:37:46.000,2021-01-12 00:37:46.000,2021-01-12 00:37:46.000,2021-01-12 00:37:46.000,2021-01-12 00:37:46.000,,2021-01-12 00:37:46.000,,PENDING,28.57,59c124bae4b0299e55b0f330
226,5ffe23d70a7214ad280068f6,,,2021-01-12 22:33:59.000,2021-01-12 22:33:59.000,2021-01-12 22:33:59.000,2021-01-12 22:33:59.000,2021-01-12 22:33:59.000,,2021-01-12 22:33:59.000,,PENDING,28.57,59c124bae4b0299e55b0f330
227,5ffe18b10a7214ad280003d1,,,2021-01-12 21:46:25.000,2021-01-12 21:46:25.000,2021-01-12 21:46:25.000,2021-01-12 21:46:25.000,2021-01-12 21:46:25.000,,2021-01-12 21:46:25.000,,PENDING,28.57,59c124bae4b0299e55b0f330
228,5ffcef630a720f05150050ae,,,2021-01-12 00:37:55.000,2021-01-12 00:37:55.000,2021-01-12 00:37:55.000,2021-01-12 00:37:55.000,2021-01-12 00:37:55.000,,2021-01-12 00:37:55.000,,PENDING,28.57,59c124bae4b0299e55b0f330
229,5ffce7ae0a7214ad4e001851,,,2021-01-12 00:05:01.000,2021-01-12 00:05:01.000,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330
230,5ffce8150a7214ad4e0030a3,,,2021-01-12 00:06:44.000,2021-01-12 00:06:44.000,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330
231,5ffe20290a720f05ac004a84,,,2021-01-12 22:18:17.000,2021-01-12 22:18:17.000,2021-01-12 22:18:17.000,2021-01-12 22:18:17.000,2021-01-12 22:18:17.000,,2021-01-12 22:18:17.000,,PENDING,28.57,59c124bae4b0299e55b0f330
232,5ffe1c520a7214ad2800245c,,,2021-01-12 22:01:54.000,2021-01-12 22:01:54.000,2021-01-12 22:01:54.000,2021-01-12 22:01:54.000,2021-01-12 22:01:54.000,,2021-01-12 22:01:54.000,,PENDING,28.57,59c124bae4b0299e55b0f330
233,5ffe1b630a7214ad28001c79,,,2021-01-12 21:57:55.000,2021-01-12 21:57:55.000,2021-01-12 21:57:55.000,2021-01-12 21:57:55.000,2021-01-12 21:57:55.000,,2021-01-12 21:57:55.000,,PENDING,28.57,59c124bae4b0299e55b0f330
234,5ffce8250a720f0515003510,,,2021-01-12 00:07:01.000,2021-01-12 00:07:01.000,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330
235,5ffe1fa40a7214ad2800427f,,,2021-01-12 22:16:04.000,2021-01-12 22:16:04.000,2021-01-12 22:16:04.000,2021-01-12 22:16:04.000,2021-01-12 22:16:04.000,,2021-01-12 22:16:04.000,,PENDING,28.57,59c124bae4b0299e55b0f330
236,5ffce78c0a7214ad4e001045,,,2021-01-12 00:04:27.000,2021-01-12 00:04:27.000,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330
237,5ffe23cf0a720f05ac006cc2,,,2021-01-12 22:33:51.000,2021-01-12 22:33:51.000,2021-01-12 22:33:51.000,2021-01-12 22:33:51.000,2021-01-12 22:33:51.000,,2021-01-12 22:33:51.000,,PENDING,28.57,59c124bae4b0299e55b0f330
238,5ffcef570a720f0515004e91,,,2021-01-12 00:37:43.000,2021-01-12 00:37:43.000,2021-01-12 00:37:43.000,2021-01-12 00:37:43.000,2021-01-12 00:37:43.000,,2021-01-12 00:37:43.000,,PENDING,28.57,59c124bae4b0299e55b0f330
239,5ffce8000a7214ad4e002b57,,,2021-01-12 00:06:22.000,2021-01-12 00:06:22.000,,,,,,,SUBMITTED,,59c124bae4b0299e55b0f330
240,5fff26c20a7214ad4c00000a,5.0,All-receipts receipt bonus,2021-01-13 16:58:42.000,2021-01-13 16:58:42.000,2021-01-13 16:58:43.000,2021-01-13 16:58:43.000,2021-01-13 16:58:43.000,5.0,2021-01-13 16:58:43.000,2.0,FINISHED,29.0,5fff26bfb3348b03eb45bb32
241,5fff0f630a7214ad28006e2d,5.0,All-receipts receipt bonus,2021-01-13 15:18:59.000,2021-01-13 15:18:59.000,2021-01-13 15:19:00.000,2021-01-13 15:19:00.000,2021-01-13 15:19:00.000,55.0,2021-01-13 15:19:00.000,1.0,FINISHED,0.99,5fff0f4fb3348b03eb45abb0
242,5fff56370a720f05f3000033,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13 20:21:11.000,2021-01-13 20:21:11.000,2021-01-13 20:21:12.000,2021-01-13 20:21:12.000,2021-01-13 20:21:12.000,50.0,2021-01-13 20:21:12.000,1.0,FINISHED,1.0,54943462e4b07e684157a532
243,5fff4ca00a7214ad4c000029,,,2021-01-13 19:40:16.000,2021-01-13 19:40:16.000,2021-01-13 19:40:17.000,2021-01-13 19:40:17.000,2021-01-13 19:40:17.000,800.0,2021-01-13 19:40:17.000,9.0,FINISHED,89.91,5fff4beedf9ace121f0c17ea
244,5fff26ee0a720f05f300001a,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-13 16:59:26.000,2021-01-13 16:59:26.000,2021-01-13 16:59:26.000,2021-01-13 16:59:26.000,2021-01-13 16:59:26.000,25.0,2021-01-13 16:59:26.000,1.0,FINISHED,1.0,5fff2698b3348b03eb45bb10
245,5fff4c910a720f05f3000026,,,2021-01-13 19:40:01.000,2021-01-13 19:40:01.000,2021-01-13 19:40:02.000,2021-01-13 19:40:02.000,2021-01-13 19:40:02.000,250.0,2021-01-13 19:40:02.000,5.0,FINISHED,49.95,5fff4beedf9ace121f0c17ea
246,5ffe17e20a720f05ac0000e7,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-12 21:42:58.000,2021-01-12 21:42:58.000,,,,750.0,,1.0,REJECTED,2.29,5ffe115404929101d0aaebb2
247,5fff561b0a720f05f300002e,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-13 20:20:43.000,2021-01-13 20:20:43.000,2021-01-13 20:20:45.000,2021-01-13 20:20:45.000,2021-01-13 20:20:45.000,1750.0,2021-01-13 20:20:45.000,1.0,FINISHED,10.0,5fff561abd4dff11dda8fa2b
248,5fff26fd0a720f05f300001d,5.0,All-receipts receipt bonus,2021-01-13 16:59:41.000,2021-01-13 16:59:41.000,,,,2005.0,,1.0,FLAGGED,1.0,5fff2698b3348b03eb45bb10
249,5fff26fb0a7214ad4c000019,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-13 16:59:39.000,2021-01-13 16:59:39.000,2021-01-13 16:59:41.000,2021-01-13 16:59:41.000,2021-01-13 16:59:41.000,35.0,2021-01-13 16:59:41.000,1.0,FINISHED,1.0,5fff2698b3348b03eb45bb10
250,5fff564a0a7214ad4c000030,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13 20:21:30.000,2021-01-13 20:21:30.000,2021-01-13 20:21:30.000,2021-01-13 20:21:30.000,2021-01-13 20:21:30.000,50.0,2021-01-13 20:21:30.000,1.0,FINISHED,1.0,5fff55dabd4dff11dda8f5f1
251,5fff4c8e0a720f05f3000025,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13 19:39:58.000,2021-01-13 19:39:58.000,2021-01-13 19:39:58.000,2021-01-13 19:39:58.000,2021-01-13 19:39:58.000,50.0,2021-01-13 19:39:58.000,1.0,FINISHED,1.0,5fff4beedf9ace121f0c17ea
252,5fff4c810a720f05f3000023,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-13 19:39:45.000,2021-01-13 19:39:45.000,2021-01-13 19:39:46.000,2021-01-13 19:39:46.000,2021-01-13 19:39:46.000,250.0,2021-01-13 19:39:46.000,1.0,FINISHED,10.0,5fff4beedf9ace121f0c17ea
253,5fff4c8a0a7214ad4c000025,5.0,All-receipts receipt bonus,2021-01-13 19:39:54.000,2021-01-13 19:39:54.000,2021-01-13 19:39:55.000,2021-01-13 19:39:55.000,2021-01-13 19:39:55.000,5.0,2021-01-13 19:39:55.000,5.0,FINISHED,49.95,5fff4beedf9ace121f0c17ea
254,5fff4c8c0a7214ad4c000026,5.0,All-receipts receipt bonus,2021-01-13 19:39:56.000,2021-01-13 19:39:56.000,2021-01-13 19:39:57.000,2021-01-13 19:39:57.000,2021-01-13 19:39:57.000,5.0,2021-01-13 19:39:57.000,5.0,FINISHED,49.95,5fff4beedf9ace121f0c17ea
255,5fff564d0a720f05f3000038,,,2021-01-13 20:21:33.000,2021-01-13 20:21:33.000,2021-01-13 20:21:33.000,2021-01-13 20:21:33.000,2021-01-13 20:21:33.000,250.0,2021-01-13 20:21:33.000,5.0,FINISHED,49.95,5fff55dabd4dff11dda8f5f1
256,5fff26cb0a7214ad4c00000e,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-13 16:58:51.000,2021-01-13 16:58:51.000,2021-01-13 16:58:53.000,2021-01-13 16:58:53.000,2021-01-13 16:58:53.000,295.0,2021-01-13 16:58:53.000,2.0,FINISHED,2.0,5fff2698b3348b03eb45bb10
257,5fff4ca90a720f05f300002a,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13 19:40:25.000,2021-01-13 19:40:25.000,2021-01-13 19:40:26.000,2021-01-13 19:40:26.000,2021-01-13 19:40:26.000,100.0,2021-01-13 19:40:26.000,1.0,FINISHED,0.99,5fff4beedf9ace121f0c17ea
258,5fff0f8c0a7214ad28006e32,5.0,All-receipts receipt bonus,2021-01-13 15:19:40.000,2021-01-13 15:19:40.000,2021-01-13 15:19:40.000,2021-01-13 15:19:40.000,2021-01-13 15:19:40.000,305.0,2021-01-13 15:19:40.000,1.0,FINISHED,1.0,5fff0f4fb3348b03eb45abb0
259,5fff26990a720f05f300000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-13 16:58:01.000,2021-01-13 16:58:01.000,2021-01-13 17:13:04.000,2021-01-13 17:13:04.000,2021-01-13 17:13:04.000,750.0,2021-01-13 17:13:04.000,5.0,FINISHED,50.0,5fff2698b3348b03eb45bb10
260,5fff26c40a720f05f3000014,5.0,All-receipts receipt bonus,2021-01-13 16:58:44.000,2021-01-13 16:58:44.000,2021-01-13 16:58:45.000,2021-01-13 16:58:45.000,2021-01-13 16:58:45.000,5.0,2021-01-13 16:58:45.000,3.0,FINISHED,22.0,5fff26bfb3348b03eb45bb32
261,5fff26d70a7214ad4c00000f,5.0,All-receipts receipt bonus,2021-01-13 16:59:03.000,2021-01-13 16:59:03.000,2021-01-13 16:59:09.000,2021-01-13 16:59:09.000,2021-01-13 16:59:09.000,5.0,2021-01-13 16:59:09.000,2.0,FINISHED,1.0,5fff2698b3348b03eb45bb10
262,5fff26c60a7214ad4c00000c,5.0,All-receipts receipt bonus,2021-01-13 16:58:46.000,2021-01-13 16:58:46.000,2021-01-13 16:58:46.000,2021-01-13 16:58:46.000,2021-01-13 16:58:46.000,5.0,2021-01-13 16:58:46.000,1.0,FINISHED,22.0,5fff26bfb3348b03eb45bb32
263,5fff0f990a7214ad28006e36,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13 15:19:53.000,2021-01-13 15:19:53.000,2021-01-13 15:19:55.000,2021-01-13 15:19:55.000,2021-01-13 15:19:55.000,50.0,2021-01-13 15:19:55.000,1.0,FINISHED,1.0,54943462e4b07e684157a532
264,5fff566e0a720f05f300003f,5.0,All-receipts receipt bonus,2021-01-13 20:22:06.000,2021-01-13 20:22:06.000,2021-01-13 20:22:06.000,2021-01-13 20:22:06.000,2021-01-13 20:22:06.000,5.0,2021-01-13 20:22:06.000,5.0,FINISHED,49.95,5fff55dabd4dff11dda8f5f1
265,5fff26f10a7214ad4c000018,,,2021-01-13 16:59:29.000,2021-01-13 16:59:29.000,,,,8700.0,,10.0,FLAGGED,290.0,5fff2698b3348b03eb45bb10
266,5fff4c710a7214ad4c00001d,5.0,All-receipts receipt bonus,2021-01-13 19:39:29.000,2021-01-13 19:39:29.000,2021-01-13 19:39:31.000,2021-01-13 19:39:31.000,2021-01-13 19:39:31.000,5.0,2021-01-13 19:39:31.000,1.0,FINISHED,1.0,54943462e4b07e684157a532
267,5fff562e0a720f05f300002f,5.0,All-receipts receipt bonus,2021-01-13 20:21:02.000,2021-01-13 20:21:02.000,2021-01-13 20:21:03.000,2021-01-13 20:21:03.000,2021-01-13 20:21:03.000,5.0,2021-01-13 20:21:03.000,1.0,FINISHED,1.0,54943462e4b07e684157a532
268,5fff4c960a720f05f3000027,,,2021-01-13 19:40:06.000,2021-01-13 19:40:06.000,2021-01-13 19:40:07.000,2021-01-13 19:40:07.000,2021-01-13 19:40:07.000,91.2,2021-01-13 19:40:07.000,4.0,FINISHED,18.2,5fff4beedf9ace121f0c17ea
269,5fff4c7d0a720f05f3000022,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-13 19:39:41.000,2021-01-13 19:39:41.000,2021-01-13 19:39:42.000,2021-01-13 19:39:42.000,2021-01-13 19:39:42.000,750.0,2021-01-13 19:39:42.000,1.0,FINISHED,1.0,5fff4c7d61ffa811fdb0856f
